,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
8139,8695_01,Mars,False,F/1683/S,TRAPPIST-1e,40,False,76,0,1169,0,64,Apench Seen,True
8140,8696_01,Europa,True,C/326/S,PSO J318.5-22,35,False,0,0,0,0,0,Bahoton Alvesssidy,True
8141,8700_01,Mars,False,F/1684/S,TRAPPIST-1e,13,False,217,7,928,0,728,Mose Teake,False
8142,8701_01,Mars,False,F/1789/P,55 Cancri e,19,False,203,0,172,1460,151,Hammet Rekle,False
8143,8703_01,Earth,False,F/1685/S,TRAPPIST-1e,44,False,84,0,308,0,1179,Lynnie Simpsonks,False
8144,8704_01,Mars,True,F/1686/S,TRAPPIST-1e,36,,0,0,0,0,0,Pie Facke,True
8145,8704_02,Mars,False,D/264/S,,29,False,2239,0,146,0,0,Cappe Facke,False
8146,8708_01,Earth,False,G/1413/P,PSO J318.5-22,28,False,679,0,0,0,0,Annard Jacostaffey,False
8147,8709_01,Earth,False,F/1687/S,TRAPPIST-1e,36,False,0,98,456,277,70,Sallie Cartyernan,False
8148,8710_01,Earth,False,F/1688/S,PSO J318.5-22,24,,312,227,50,0,0,Frandy Scheron,False
8149,8712_01,Mars,True,F/1792/P,TRAPPIST-1e,14,,0,0,0,0,0,Blesh Snoff,True
8150,8714_01,Mars,False,D/270/P,TRAPPIST-1e,50,False,1584,0,36,104,0,Park Mad,True
8151,8716_01,Earth,False,F/1793/P,PSO J318.5-22,20,False,426,0,220,2,0,Rankie Graneyes,False
8152,8717_01,Earth,False,F/1689/S,TRAPPIST-1e,38,False,139,9,0,0,582,Nelley Freevenson,False
8153,8719_01,Europa,False,A/104/S,TRAPPIST-1e,33,True,0,3076,0,3,994,Naslon Invebodene,False
8154,8719_02,Europa,False,A/104/S,55 Cancri e,54,False,0,1821,2370,949,46,Astrak Alcemblery,False
8155,8719_03,Europa,,A/104/S,55 Cancri e,20,False,0,0,0,0,0,Edaron Invebodene,True
8156,8720_01,Earth,False,F/1690/S,55 Cancri e,23,False,0,247,1063,36,0,Enrie Bartines,True
8157,8721_01,Europa,True,B/337/S,55 Cancri e,65,False,0,0,0,0,0,Mariton Tronsive,True
8158,8722_01,Mars,True,E/558/P,TRAPPIST-1e,51,False,0,0,0,0,0,Cherry Pine,False
8159,8722_02,Mars,False,E/558/P,TRAPPIST-1e,36,False,2002,0,10,87,0,Triple Pine,False
8160,8723_01,Earth,False,F/1794/P,TRAPPIST-1e,38,False,32,1163,0,52,1935,Aleen Traverdy,False
8161,8727_01,Earth,False,F/1797/P,55 Cancri e,28,False,34,0,0,0,658,Hencey Bulliamoses,False
8162,8728_01,Earth,,F/1798/P,TRAPPIST-1e,32,False,258,500,3,15,128,Justie Fulloydez,True
8163,8728_02,Earth,False,G/1416/P,TRAPPIST-1e,55,False,694,0,1,87,0,Eilan Fulloydez,False
8164,8728_03,Earth,False,F/1798/P,TRAPPIST-1e,23,False,1254,0,45,0,0,Fanna Fulloydez,False
8165,8728_04,Earth,False,F/1798/P,PSO J318.5-22,38,False,647,23,1,0,0,Ginald Fulloydez,False
8166,8728_05,Earth,True,G/1416/P,55 Cancri e,18,False,0,0,0,0,0,Weslie Fulloydez,True
8167,8728_06,Earth,True,G/1416/P,PSO J318.5-22,32,False,0,0,0,0,0,Kendy Fulloydez,False
8168,8728_07,Earth,False,,TRAPPIST-1e,44,False,266,3,2,0,748,Delley Fulloydez,False
8169,8728_08,Earth,False,G/1416/P,TRAPPIST-1e,62,False,0,592,164,0,0,Franda Fulloydez,True
8170,8729_01,Europa,False,E/559/P,TRAPPIST-1e,66,False,354,2639,0,1180,0,Alhaino Rewmid,False
8171,8729_02,Europa,False,E/559/P,TRAPPIST-1e,20,False,,7759,18,4925,12685,Charda Rewmid,False
8172,8732_01,Earth,False,F/1691/S,TRAPPIST-1e,19,False,193,251,0,165,0,Lestie Jacostaffey,False
8173,8733_01,Earth,False,G/1406/S,TRAPPIST-1e,,False,22,226,0,0,633,Leen Wolfernan,False
8174,8734_01,Earth,False,G/1417/P,PSO J318.5-22,25,False,,0,707,1,0,Philia Johnshines,True
8175,8735_01,Earth,False,F/1799/P,TRAPPIST-1e,20,False,227,0,1,0,707,Glasey Ryanglasey,False
8176,8736_01,Mars,True,F/1800/P,TRAPPIST-1e,18,False,0,0,0,0,0,Meal Pota,True
8177,8736_02,Mars,False,F/1800/P,TRAPPIST-1e,20,False,,2,289,976,0,Tros Pota,True
8178,8741_01,Europa,True,A/91/P,TRAPPIST-1e,14,False,0,0,0,0,0,Neutrak Alaring,True
8179,8741_02,Europa,False,A/91/P,55 Cancri e,49,False,0,3853,0,245,178,Grasath Alaring,True
8180,8741_03,Europa,False,A/91/P,TRAPPIST-1e,49,False,4,44,1401,1043,0,Hyaduma Stichseary,False
8181,8743_01,Earth,,F/1802/P,55 Cancri e,19,False,179,16,246,280,0,Isa Villenson,False
8182,8744_01,Earth,False,E/570/S,TRAPPIST-1e,53,False,1613,0,0,0,7,Jilly Holton,False
8183,8749_01,Mars,False,E/562/P,TRAPPIST-1e,31,False,947,83,19,0,0,Risps Cuche,False
8184,8750_01,Earth,False,F/1804/P,TRAPPIST-1e,18,False,24,753,0,0,0,Eriey Carlsonney,False
8185,8751_01,Earth,False,F/1694/S,TRAPPIST-1e,24,False,0,0,124,4,471,Byront Weavesend,False
8186,8752_01,Mars,False,D/272/P,TRAPPIST-1e,35,False,2758,0,1,0,0,Koops Strad,False
8187,8753_01,Earth,False,F/1805/P,TRAPPIST-1e,27,False,0,0,0,545,89,Lynnee Sellentry,False
8188,8753_02,Earth,False,F/1805/P,TRAPPIST-1e,38,False,22,9,40,732,0,Garyan Sellentry,False
8189,8753_03,Earth,False,F/1805/P,TRAPPIST-1e,23,False,0,0,9,69,1157,Min Sellentry,False
8190,8754_01,Earth,False,G/1408/S,TRAPPIST-1e,22,False,151,,613,6,0,Camiet Popelazquez,False
8191,8755_01,Europa,True,D/265/S,55 Cancri e,38,False,0,0,0,0,0,Ionons Alvercal,True
8192,8757_01,Earth,False,G/1409/S,TRAPPIST-1e,28,False,1,1484,210,0,5,Vine Danielps,True
8193,8759_01,Mars,False,F/1695/S,TRAPPIST-1e,25,False,520,0,139,0,77,Tart Chate,False
8194,8759_02,Mars,False,F/1695/S,TRAPPIST-1e,45,False,74,0,0,1130,22,Crios Chate,False
8195,8760_01,Earth,False,F/1696/S,,22,False,804,0,0,0,0,Tance Alvasquez,False
8196,8762_01,Earth,False,G/1410/S,TRAPPIST-1e,30,False,32,180,497,0,99,Benry Cardner,True
8197,8764_01,Mars,True,F/1697/S,55 Cancri e,25,False,0,0,0,0,0,Zers Gene,True
8198,8766_01,Mars,True,F/1807/P,TRAPPIST-1e,24,False,0,0,0,0,0,Fles Mine,True
8199,8769_01,Mars,False,F/1700/S,TRAPPIST-1e,44,False,1,0,2080,11,0,Chon Ches,True
8200,8770_01,Earth,False,F/1808/P,TRAPPIST-1e,6,False,0,0,0,0,0,Hughan Waderoachez,False
8201,8770_02,Earth,True,F/1808/P,TRAPPIST-1e,0,False,0,0,0,0,0,Walley Waderoachez,True
8202,8770_03,Earth,False,,PSO J318.5-22,14,False,476,14,0,328,8,Sony Morgerson,False
8203,8770_04,Earth,False,F/1808/P,TRAPPIST-1e,37,False,0,0,11,1028,7,Sandie Morgerson,False
8204,8770_05,Earth,False,F/1808/P,TRAPPIST-1e,15,False,0,912,82,5,0,Millia Morgerson,False
8205,8770_06,Earth,False,F/1808/P,TRAPPIST-1e,0,False,0,0,0,0,0,Nadie Waderoachez,True
8206,8770_07,Earth,False,F/1808/P,TRAPPIST-1e,17,False,0,810,66,0,0,Raque Waderoachez,True
8207,8771_01,Earth,False,G/1421/P,TRAPPIST-1e,58,False,0,805,3,3,0,Ebonya Boyersons,False
8208,8772_01,Europa,True,B/339/S,55 Cancri e,15,False,0,0,0,0,0,,True
8209,8772_02,Europa,False,,55 Cancri e,53,False,0,1127,0,3939,,Naosura Motled,False
8210,8773_01,Mars,False,D/274/P,TRAPPIST-1e,29,False,257,0,782,8,3,Gorn Ica,False
8211,8774_01,Earth,True,G/1412/S,TRAPPIST-1e,24,False,0,0,0,0,0,Jennyn Gentledges,True
8212,8776_01,Earth,False,E/574/S,TRAPPIST-1e,40,False,0,0,286,6,570,Winia Headardyer,True
8213,8779_01,Earth,False,G/1413/S,55 Cancri e,21,False,2,,0,634,0,Dandra Brensonsen,False
8214,8780_01,Earth,False,G/1414/S,TRAPPIST-1e,30,False,0,114,0,726,67,Dory Bryangton,False
8215,8781_01,Earth,False,G/1415/S,TRAPPIST-1e,20,False,0,91,2,623,93,Kencey Flowensley,False
8216,8782_01,Mars,True,F/1701/S,TRAPPIST-1e,20,False,0,0,0,0,,Ale Butty,True
8217,8783_01,Mars,False,D/276/P,,18,False,697,0,25,0,61,Pebix Wate,False
8218,8783_02,Mars,True,D/276/P,TRAPPIST-1e,36,False,0,0,0,0,0,Graw Wate,True
8219,8785_01,Earth,False,F/1810/P,TRAPPIST-1e,20,False,874,0,80,,0,Jamela Llobsoney,False
8220,8785_02,Earth,False,G/1422/P,TRAPPIST-1e,4,False,0,0,0,0,0,Caseya Llobsoney,True
8221,8786_01,Europa,True,B/284/P,55 Cancri e,59,False,0,0,0,0,0,Sadir Fringearty,True
8222,8787_01,Earth,False,G/1416/S,TRAPPIST-1e,20,False,11,0,0,843,0,,False
8223,8789_01,Earth,False,G/1417/S,55 Cancri e,4,False,0,0,0,0,0,Hollie Cartez,False
8224,8789_02,Earth,False,E/576/S,TRAPPIST-1e,23,False,0,565,0,35,188,Monard Cartez,True
8225,8790_01,Europa,False,D/277/P,55 Cancri e,25,False,698,4978,0,146,0,Charaz Fawnsive,True
8226,8791_01,Earth,False,F/1812/P,PSO J318.5-22,20,False,0,571,82,0,0,Jerrye Meleon,False
8227,8794_01,Earth,False,E/563/P,TRAPPIST-1e,22,False,0,0,637,0,50,Rence Slatessen,True
8228,8796_01,Earth,False,G/1418/S,TRAPPIST-1e,6,False,0,0,0,0,0,Daisya Traverdy,True
8229,8796_02,Earth,False,F/1704/S,TRAPPIST-1e,14,False,588,144,1,0,168,Hillie Jorden,False
8230,8796_03,Earth,True,G/1418/S,TRAPPIST-1e,0,False,,0,0,0,0,Joya Jorden,False
8231,8796_04,Earth,True,G/1418/S,TRAPPIST-1e,4,False,0,0,0,0,0,Gailia Jorden,False
8232,8796_05,Earth,False,F/1704/S,TRAPPIST-1e,37,False,63,0,0,0,661,Berna Jorden,False
8233,8796_06,Earth,False,F/1704/S,TRAPPIST-1e,14,False,0,1427,148,0,7,Felice Traverdy,True
8234,8796_07,Earth,False,F/1704/S,TRAPPIST-1e,34,False,14,748,0,41,0,Stene Bakerson,True
8235,8796_08,Earth,True,G/1418/S,55 Cancri e,3,False,0,0,0,0,0,Dondy Traverdy,True
8236,8797_01,Earth,False,F/1705/S,PSO J318.5-22,18,False,0,3,110,588,0,Julies Bradamss,False
8237,8798_01,Earth,False,F/1706/S,TRAPPIST-1e,27,False,1771,0,242,0,37,Guyl Mcculley,False
8238,8799_01,Earth,False,G/1419/S,TRAPPIST-1e,19,False,0,0,855,11,42,Rossie Boltond,True
8239,8801_01,Earth,False,F/1707/S,TRAPPIST-1e,37,False,10,557,51,83,0,Justie Vincenton,False
8240,8802_01,Europa,True,D/266/S,TRAPPIST-1e,29,False,0,0,0,0,0,Nunkibi Unsible,True
8241,8805_01,Earth,False,F/1815/P,PSO J318.5-22,37,False,570,0,7,107,0,Elindy Rasmussony,False
8242,8806_01,Mars,False,F/1708/S,TRAPPIST-1e,32,False,81,0,1363,0,0,Shood Clake,True
8243,8807_01,Earth,False,G/1420/S,PSO J318.5-22,22,False,0,0,0,617,0,Marix Polliamposs,False
8244,8808_01,Earth,False,F/1816/P,TRAPPIST-1e,38,False,0,2532,0,204,0,Pristy Folemonley,True
8245,8809_01,Earth,False,F/1817/P,TRAPPIST-1e,24,False,0,0,0,2019,117,Blance Cooperkins,False
8246,8811_01,Earth,False,E/577/S,PSO J318.5-22,63,False,0,0,80,0,2322,Karley Goods,False
8247,8812_01,Mars,True,E/564/P,TRAPPIST-1e,23,False,0,0,0,0,0,Bar Part,False
8248,8813_01,Earth,False,G/1421/S,PSO J318.5-22,41,False,413,0,0,7,347,,False
8249,8815_01,Earth,False,F/1818/P,55 Cancri e,20,False,0,0,0,335,957,Frey Tranklinay,False
8250,8816_01,Europa,True,B/340/S,TRAPPIST-1e,48,False,0,0,0,0,,Murzima Diouselt,True
8251,8816_02,,True,B/340/S,55 Cancri e,44,False,0,0,0,0,0,Mesatik Diouselt,True
8252,8816_03,Europa,True,B/340/S,55 Cancri e,15,False,0,0,0,0,0,Merops Diouselt,True
8253,8816_04,Europa,True,B/340/S,55 Cancri e,29,False,0,0,0,0,0,Astab Diouselt,True
8254,8816_05,Europa,False,B/340/S,TRAPPIST-1e,64,,0,1770,0,4111,180,Terops Diouselt,False
8255,8817_01,Earth,False,G/1426/P,TRAPPIST-1e,19,False,586,10,0,30,0,Yola Mirezavis,False
8256,8818_01,Earth,True,G/1427/P,PSO J318.5-22,28,False,0,0,0,0,0,Andyn Ballocks,True
8257,8819_01,Earth,False,G/1428/P,TRAPPIST-1e,44,False,857,0,1,8,17,Almary Sancasey,False
8258,8820_01,Earth,True,G/1429/P,TRAPPIST-1e,13,False,0,0,0,0,0,Isaacy Hahnstoneal,True
8259,8821_01,Earth,False,E/565/P,TRAPPIST-1e,45,False,198,454,1,0,4,Heremy Lewinez,True
8260,8822_01,Europa,False,A/92/P,55 Cancri e,25,False,0,145,1359,492,205,Taram Spopting,False
8261,8823_01,Mars,True,F/1710/S,TRAPPIST-1e,19,False,0,0,0,0,0,Stax Jamad,True
8262,8824_01,Earth,False,F/1819/P,TRAPPIST-1e,29,False,128,0,130,132,473,Ruthy Whiters,False
8263,8825_01,Earth,True,G/1422/S,55 Cancri e,21,False,0,0,0,0,0,Iree Halexandez,True
8264,8826_01,Europa,False,C/290/P,55 Cancri e,13,False,1212,4485,0,4016,57,Marin Hednigic,False
8265,8826_02,Europa,False,C/290/P,55 Cancri e,25,False,1369,310,3,4502,377,Nusakab Hednigic,False
8266,8826_03,Europa,False,C/290/P,TRAPPIST-1e,46,False,1384,229,0,1572,1,Aston Hednigic,False
8267,8827_01,Earth,False,F/1820/P,55 Cancri e,37,False,88,0,719,88,0,Rickie Mclarseney,True
8268,8828_01,Earth,False,F/1711/S,55 Cancri e,19,,0,6,0,0,1179,Charly Robersondez,True
8269,8830_01,Mars,False,E/578/S,TRAPPIST-1e,29,False,230,0,1404,464,0,Rankes Vloaf,False
8270,8830_02,Mars,True,F/1712/S,TRAPPIST-1e,21,False,0,0,0,0,0,Pon Vloaf,True
8271,8831_01,Mars,True,F/1713/S,TRAPPIST-1e,13,False,0,0,0,0,0,Yaphex Beake,True
8272,8833_01,Earth,True,G/1424/S,55 Cancri e,15,False,0,0,0,0,0,Jennya Vanglis,True
8273,8834_01,Earth,False,F/1715/S,TRAPPIST-1e,42,False,4,0,0,0,792,Milda Howayery,False
8274,8835_01,Earth,True,G/1425/S,TRAPPIST-1e,,False,0,0,0,0,0,Shalle Bartines,False
8275,8836_01,Earth,False,F/1821/P,TRAPPIST-1e,26,False,903,0,182,0,27,Harlos Mcinton,False
8276,8836_02,Earth,True,G/1430/P,TRAPPIST-1e,19,False,0,0,0,0,0,Jeron Mcinton,False
8277,8838_01,Earth,False,G/1431/P,TRAPPIST-1e,18,,0,181,628,0,0,Briam Chanash,True
8278,8840_01,Earth,False,F/1716/S,55 Cancri e,50,False,0,433,4,0,2020,Naomin Litthews,False
8279,8841_01,Mars,True,F/1822/P,TRAPPIST-1e,28,False,0,0,0,0,0,Asinch Derry,True
8280,8842_01,Europa,False,D/267/S,TRAPPIST-1e,24,False,3,2910,0,112,36,Hekaron Amspring,True
8281,8843_01,Europa,False,C/327/S,TRAPPIST-1e,31,False,,927,0,2760,1,Zedares Rinicapead,False
8282,8844_01,Earth,False,E/579/S,55 Cancri e,19,False,0,0,717,1,0,Jacky Wynneyerson,True
8283,8845_01,Earth,False,F/1823/P,TRAPPIST-1e,20,False,735,0,0,41,1,Jorgie Coolez,False
8284,8845_02,Earth,False,E/566/P,TRAPPIST-1e,23,False,0,1204,40,0,375,Paulah Coolez,False
8285,8848_01,,False,F/1824/P,TRAPPIST-1e,19,False,1037,0,40,0,0,Leos Lacke,True
8286,8849_01,Earth,True,G/1427/S,55 Cancri e,27,False,0,0,,0,,Valex Chanash,True
8287,8850_01,Mars,False,E/580/S,TRAPPIST-1e,16,False,1032,0,267,0,0,Koat Kie,False
8288,8852_01,Mars,True,D/278/P,TRAPPIST-1e,76,False,0,0,0,0,0,Aark Homin,True
8289,8852_02,Mars,False,D/278/P,TRAPPIST-1e,41,True,22,484,354,0,0,Toats Homin,False
8290,8853_01,Earth,False,G/1433/P,PSO J318.5-22,24,False,726,3488,200,17,275,Kimena Ellahan,False
8291,8854_01,Earth,True,G/1429/S,TRAPPIST-1e,12,False,0,0,0,0,0,Pristy Hammons,False
8292,8856_01,Earth,True,G/1434/P,PSO J318.5-22,28,False,0,0,0,0,0,Teremy Mckinsond,True
8293,8858_01,Europa,False,B/285/P,TRAPPIST-1e,36,True,0,0,0,0,0,Medib Ricled,False
8294,8860_01,Mars,True,F/1825/P,TRAPPIST-1e,20,False,0,0,0,0,0,Turs Mity,True
8295,8860_02,,True,F/1825/P,TRAPPIST-1e,7,False,0,0,0,0,0,Guls Vloaf,True
8296,8860_03,Mars,True,F/1825/P,TRAPPIST-1e,21,False,0,0,0,0,0,Mulk Vloaf,True
8297,8860_04,Mars,False,E/567/P,TRAPPIST-1e,33,,1054,0,222,22,0,Appers Vloaf,False
8298,8861_01,Europa,False,C/291/P,TRAPPIST-1e,32,False,0,2583,3,500,129,Arkard Secened,True
8299,8862_01,Europa,False,C/329/S,55 Cancri e,34,False,0,3126,0,112,15,Pharmus Myling,True
8300,8862_02,Europa,False,C/329/S,PSO J318.5-22,38,True,0,2191,863,207,6262,Menkin Cluted,False
8301,8862_03,Europa,True,C/329/S,TRAPPIST-1e,,False,0,0,0,0,0,Alchib Myling,True
8302,8862_04,Europa,True,C/329/S,55 Cancri e,28,False,0,0,0,0,0,Alramix Myling,True
8303,8862_05,Europa,True,C/329/S,TRAPPIST-1e,25,False,0,0,0,0,0,Prope Myling,True
8304,8863_01,Earth,False,E/582/S,55 Cancri e,24,False,0,784,5,0,1,Dona Greeves,True
8305,8864_01,Mars,True,F/1717/S,TRAPPIST-1e,18,False,0,0,0,0,0,Tench Pert,True
8306,8865_01,Earth,False,F/1826/P,TRAPPIST-1e,24,False,121,10,341,307,47,Bettie Sancockett,False
8307,8867_01,Europa,True,B/286/P,55 Cancri e,30,False,0,0,0,0,0,Sollum Ambleetive,True
8308,8867_02,Europa,True,B/286/P,55 Cancri e,38,False,0,0,0,0,0,Alrairk Ambleetive,True
8309,8868_01,Earth,False,G/1430/S,TRAPPIST-1e,39,False,0,798,0,56,0,Chesty Loverthyo,True
8310,8869_01,Earth,True,G/1431/S,TRAPPIST-1e,31,False,0,0,0,0,0,Melica Starkers,True
8311,8871_01,Earth,False,G/1432/S,TRAPPIST-1e,33,False,0,116,412,379,0,Nelly Benney,True
8312,8871_02,Earth,True,G/1432/S,PSO J318.5-22,15,False,,0,,0,0,Nadie Benney,True
8313,8872_01,Mars,True,F/1828/P,TRAPPIST-1e,23,False,0,0,0,0,0,Rinnab Surry,True
8314,8874_01,Earth,True,G/1436/P,TRAPPIST-1e,24,,0,0,0,0,0,Cline Popelacruz,False
8315,8876_01,Europa,False,B/287/P,55 Cancri e,44,False,0,71,7148,427,394,Mulkes Suarging,True
8316,8878_01,Earth,False,E/568/P,TRAPPIST-1e,22,False,0,0,0,0,906,Tracek Rames,False
8317,8880_01,Mars,True,F/1829/P,TRAPPIST-1e,28,False,0,0,0,0,0,Croo Cure,True
8318,8881_01,Earth,False,F/1719/S,55 Cancri e,34,False,0,0,717,0,0,Timmy Garnettiz,True
8319,8883_01,,False,G/1438/P,TRAPPIST-1e,8,False,0,0,0,0,0,Rence Monroellynn,False
8320,8884_01,Earth,False,F/1830/P,TRAPPIST-1e,26,False,1471,0,7,5,0,Jenne Mckins,True
8321,8885_01,Mars,False,D/269/S,TRAPPIST-1e,29,False,876,1,54,125,0,Squars Anake,False
8322,8886_01,Earth,False,G/1433/S,55 Cancri e,58,False,0,0,620,0,0,Jerrye Mclarseney,False
8323,8886_02,Earth,True,G/1433/S,TRAPPIST-1e,4,False,0,0,0,0,0,Samana Mclarseney,False
8324,8886_03,Earth,False,G/1433/S,PSO J318.5-22,1,False,0,0,0,0,0,Ale Mclarseney,True
8325,8889_01,,False,G/1439/P,55 Cancri e,17,False,0,0,615,0,0,Erman Russelloyd,False
8326,8890_01,Earth,False,G/1434/S,PSO J318.5-22,27,False,0,0,0,1606,3675,Coreen Tersimpson,False
8327,8891_01,Earth,False,F/1831/P,TRAPPIST-1e,24,False,1186,0,381,3,173,Jimmyn Pooley,True
8328,8891_02,Earth,False,F/1831/P,TRAPPIST-1e,16,False,0,1332,0,0,0,Isa Pooley,True
8329,8892_01,Earth,False,F/1832/P,TRAPPIST-1e,28,False,0,16,496,318,0,Shanya Ricklaney,False
8330,8894_01,Mars,True,F/1721/S,TRAPPIST-1e,23,False,0,0,0,0,0,Ars Shpie,True
8331,8896_01,Mars,True,F/1722/S,55 Cancri e,33,False,0,0,0,0,0,Gone Pri,True
8332,8897_01,Earth,True,G/1440/P,PSO J318.5-22,24,False,0,0,0,0,0,Courta Hoppers,True
8333,8899_01,Earth,False,G/1435/S,TRAPPIST-1e,6,False,0,0,0,0,0,Helle Bookson,True
8334,8900_01,Earth,False,G/1441/P,TRAPPIST-1e,19,False,23,659,0,15,113,Stal Landolphrey,False
8335,8901_01,Europa,True,B/341/S,TRAPPIST-1e,31,False,0,0,0,0,0,Alphah Cousel,True
8336,8902_01,Earth,False,G/1436/S,TRAPPIST-1e,19,False,16,1739,9,5,8,Enry Goodson,True
8337,8903_01,Earth,False,G/1437/S,TRAPPIST-1e,18,False,0,0,0,0,810,Darrie Herreras,False
8338,8904_01,Earth,False,G/1442/P,TRAPPIST-1e,35,False,522,0,1,324,60,Troya Welles,False
8339,8905_01,Mars,False,E/570/P,TRAPPIST-1e,32,True,0,0,0,0,0,Flakes Dutte,True
8340,8906_01,Earth,False,F/1723/S,55 Cancri e,19,False,720,2,,,0,Rena Gainney,False
8341,8907_01,Earth,True,G/1438/S,PSO J318.5-22,24,False,0,0,0,0,0,Karay Booters,True
8342,8910_01,Earth,False,E/585/S,TRAPPIST-1e,33,False,0,3,0,782,7,Therta Crayeson,False
8343,8918_01,Earth,False,G/1448/P,TRAPPIST-1e,20,False,0,1,32,755,21,Brada Hayder,False
8344,8919_01,Europa,False,C/331/S,TRAPPIST-1e,27,False,0,2481,0,3657,93,Zedark Crantiale,False
8345,8920_01,Europa,False,D/280/P,TRAPPIST-1e,26,False,0,70,0,41,,Tach Openduave,False
8346,8922_01,Earth,True,G/1449/P,TRAPPIST-1e,28,False,0,0,0,0,0,Walley Pager,True
8347,8923_01,Earth,False,G/1450/P,TRAPPIST-1e,19,False,0,0,0,0,0,Lilley Fuentryoung,True
8348,8926_01,Earth,False,E/571/P,TRAPPIST-1e,24,False,0,,3,80,0,Paulah Pooles,True
8349,8928_01,Europa,True,C/333/S,55 Cancri e,52,False,0,0,0,,0,Meisam Hoodjuded,True
8350,8930_01,Earth,False,F/1725/S,PSO J318.5-22,23,False,0,471,120,13,6,Alvira Cleachrand,True
8351,8932_01,Earth,False,F/1727/S,TRAPPIST-1e,23,False,0,0,0,912,41,Bretty Blanglison,False
8352,8937_01,Europa,True,E/574/P,TRAPPIST-1e,25,False,0,0,0,0,0,Zosmark Unaasor,True
8353,8938_01,,True,F/1729/S,TRAPPIST-1e,22,False,0,0,0,0,0,Quites Must,True
8354,8938_02,Mars,True,F/1729/S,TRAPPIST-1e,35,False,0,0,0,0,0,Jumars Must,True
8355,8939_01,Earth,True,G/1441/S,PSO J318.5-22,24,False,0,0,0,0,0,Jillie Sweett,True
8356,8940_01,Earth,False,E/587/S,TRAPPIST-1e,24,False,771,0,22,0,0,,False
8357,8941_01,Mars,False,E/575/P,TRAPPIST-1e,26,True,1,445,170,614,68,Quits Perie,False
8358,8941_02,Mars,False,F/1834/P,TRAPPIST-1e,37,False,528,0,1598,62,0,Spix Perie,True
8359,8941_03,Mars,False,E/575/P,TRAPPIST-1e,14,False,1737,0,336,0,0,Tifet Perie,False
8360,8942_01,Europa,False,C/297/P,TRAPPIST-1e,36,False,0,3423,0,466,349,Muontak Haftical,True
8361,8944_01,Earth,True,G/1442/S,PSO J318.5-22,0,False,,0,0,0,0,Calvia Hobbinson,True
8362,8944_02,Earth,,G/1442/S,PSO J318.5-22,17,False,0,0,0,0,0,Evan Hobbinson,True
8363,8944_03,Earth,False,G/1442/S,TRAPPIST-1e,18,False,327,170,0,0,130,Darley Hobbinson,False
8364,8945_01,Europa,False,D/270/S,TRAPPIST-1e,43,False,,1632,346,957,128,Maham Cralinal,False
8365,8945_02,Europa,False,D/270/S,TRAPPIST-1e,21,,3036,32,0,2,416,Zinonon Cralinal,False
8366,8947_01,Mars,True,F/1731/S,TRAPPIST-1e,34,False,0,0,0,0,0,Soyos Mish,True
8367,8948_01,Europa,False,B/342/S,TRAPPIST-1e,57,,0,13,0,52,11325,Sterfik Hetforhaft,False
8368,8948_02,Europa,False,B/342/S,55 Cancri e,18,False,0,4715,0,36,995,Hadirah Hetforhaft,True
8369,8954_01,Earth,False,G/1452/P,PSO J318.5-22,73,False,1806,0,47,0,0,Ianne Torrez,False
8370,8955_01,Earth,False,F/1837/P,TRAPPIST-1e,31,False,0,1524,0,0,0,Felice Trankliney,False
8371,8956_01,Earth,False,F/1838/P,TRAPPIST-1e,25,False,0,0,0,6,1989,Mela Bonnondry,False
8372,8956_02,Earth,True,G/1453/P,,20,False,0,0,0,0,0,Erina Bonnondry,True
8373,8956_03,Earth,False,G/1453/P,PSO J318.5-22,24,False,0,0,40,0,575,Sallyl Bonnondry,False
8374,8956_04,Earth,False,G/1453/P,TRAPPIST-1e,,False,194,1,10,629,0,Krisa Bonnondry,False
8375,8956_05,Earth,True,G/1453/P,TRAPPIST-1e,21,False,0,0,0,0,0,Deandy Bonnondry,False
8376,8956_06,Earth,False,F/1838/P,PSO J318.5-22,22,False,0,29,165,404,0,Valex Bonnondry,False
8377,8956_07,Earth,False,F/1838/P,55 Cancri e,39,False,0,0,1291,224,0,Lolas Bonnondry,False
8378,8956_08,Earth,False,F/1838/P,TRAPPIST-1e,26,False,0,0,0,0,741,Harvin Bonnondry,False
8379,8959_01,Europa,True,C/298/P,TRAPPIST-1e,32,False,0,0,0,0,0,Wimps Unhearfus,True
8380,8961_01,Earth,True,G/1455/P,TRAPPIST-1e,1,False,,0,0,0,0,Mariel Blancoy,True
8381,8961_02,Earth,False,G/1455/P,TRAPPIST-1e,7,False,0,0,0,0,0,Chael Blancoy,False
8382,8961_03,Earth,False,G/1455/P,TRAPPIST-1e,4,False,0,0,0,0,0,Chery Wilderssen,False
8383,8961_04,,False,F/1839/P,TRAPPIST-1e,21,False,0,6,0,593,0,Dandy Blancoy,False
8384,8961_05,Earth,True,G/1455/P,TRAPPIST-1e,12,False,0,0,0,0,0,Rena Blancoy,False
8385,8964_01,Mars,False,F/1734/S,TRAPPIST-1e,28,False,1708,,65,1,0,Chones Grean,False
8386,8964_02,Mars,False,F/1734/S,TRAPPIST-1e,0,False,0,0,0,0,0,Tornes Grean,True
